Trial,Cumulative Reward,Cumulative Regret
1870,7462.376202257795,21.62379774220517
1871,7467.20919317491,20.79080682508993
1872,7470.221730911417,21.77826908858333
1873,7476.379529182016,19.620470817983914
1874,7479.888255932701,20.111744067298787
1875,7484.037914241352,19.962085758647845
1876,7487.233507520174,20.76649247982641
1877,7491.698518262248,20.3014817377516
1878,7495.502922549993,20.497077450007055
1879,7498.628147079102,21.371852920898164
1880,7504.1894710956785,19.810528904321473
1881,7508.508471907133,19.491528092867156
1882,7510.951333789801,21.04866621019937
1883,7515.5082988429185,20.49170115708148
1884,7520.153082491791,19.846917508209117
1885,7522.48366276369,21.51633723631039
1886,7527.09712129056,20.9028787094403
1887,7532.0694382625115,19.93056173748846
1888,7535.519865317907,20.480134682093194
1889,7541.525872750999,18.474127249000958
1890,7545.845960022244,18.15403997775593
1891,7550.86538881746,17.13461118253963
1892,7554.31151356905,17.688486430950434
1893,7556.629196944221,19.370803055779106
1894,7557.955390087351,22.04460991264932
1895,7564.0178721014745,19.982127898525505
1896,7567.686432644907,20.313567355093255
1897,7573.014006989641,18.98599301035938
1898,7576.1111002669695,19.888899733030485
1899,7580.414656395732,19.58534360426802
1900,7585.821891952367,18.17810804763303
1901,7589.913682455525,18.086317544474696
1902,7595.170389961891,16.829610038109422
1903,7599.514526446966,16.485473553034353
1904,7604.4134059482885,15.586594051711472
1905,7608.218075331884,15.781924668115607
1906,7613.181774304584,14.818225695416004
1907,7618.335787080019,13.664212919980855
1908,7624.528044315374,11.471955684625755
1909,7627.959967356843,12.040032643157247
1910,7631.45565823358,12.544341766420075
1911,7635.442896257576,12.55710374242426
1912,7637.728825908087,14.271174091913053
1913,7642.09068749632,13.909312503679757
1914,7646.069609564177,13.930390435823028
1915,7650.6588596051415,13.341140394858485
1916,7654.497467619112,13.502532380887715
1917,7659.334719868453,12.665280131546751
1918,7663.09473840483,12.905261595169577
1919,7668.2064582589155,11.793541741084482
1920,7673.59261974306,10.407380256940087
1921,7678.363671122837,9.636328877162669
1922,7682.026158447035,9.973841552964586
1923,7685.6845291509,10.315470849100166
1924,7690.654485369772,9.345514630227626
1925,7695.972665029896,8.027334970103766
1926,7700.32170290872,7.678297091280001
1927,7704.723411335182,7.276588664817609
1928,7708.8427923260315,7.157207673968514
1929,7712.924716389518,7.075283610482074
1930,7717.192693578507,6.807306421493195
1931,7721.643110115786,6.35688988421407
1932,7726.344255799528,5.655744200472327
1933,7731.784592777429,4.21540722257123
1934,7736.011820517148,3.988179482851592
1935,7741.097274205659,2.9027257943407676
1936,7744.690797590839,3.3092024091611165
1937,7748.318625471386,3.68137452861356
1938,7751.717633319581,4.282366680418818
1939,7755.683665713203,4.316334286797428
1940,7759.198362844967,4.8016371550329495
1941,7761.89941941067,6.100580589330093
1942,7765.889061418809,6.110938581190567
1943,7769.419061801118,6.580938198881995
1944,7773.998594179365,6.001405820635227
1945,7777.423248144538,6.576751855462135
1946,7781.762697556228,6.237302443772023
