Trial,Cumulative Reward,Cumulative Regret
3883,15480.754119439374,55.245880560625665
3884,15484.413835930764,55.586164069236474
3885,15488.73275344862,55.267246551380595
3886,15491.03971584481,56.96028415518958
3887,15493.684218748665,58.315781251334556
3888,15497.938822842832,58.06117715716755
3889,15501.044475040275,58.95552495972515
3890,15504.95606210146,59.0439378985393
3891,15509.002001816929,58.997998183071104
3892,15512.662513408513,59.337486591486595
3893,15517.652817146278,58.34718285372219
3894,15521.1154361785,58.884563821500706
3895,15526.310429505915,57.689570494085274
3896,15529.92951497439,58.07048502560974
3897,15532.892884153995,59.1071158460054
3898,15537.078901303252,58.92109869674823
3899,15539.959582994978,60.04041700502239
3900,15543.533043761132,60.46695623886808
3901,15546.605043996049,61.39495600395094
3902,15551.21805649554,60.78194350446029
3903,15555.909418004954,60.090581995045795
3904,15559.584955750608,60.41504424939194
3905,15563.36657527468,60.633424725319855
3906,15567.321215422406,60.67878457759434
3907,15571.846455714925,60.15354428507453
3908,15574.953355307918,61.04664469208183
3909,15579.835886381623,60.16411361837709
3910,15583.736645133222,60.26335486677817
3911,15588.19448290616,59.805517093840535
3912,15593.555601632219,58.444398367781105
3913,15596.764572835385,59.23542716461452
3914,15600.917954472487,59.0820455275134
3915,15606.620310363613,57.37968963638741
3916,15611.825635434985,56.17436456501491
3917,15616.39206500499,55.60793499501051
3918,15620.822205772278,55.17779422772219
3919,15623.12804042083,56.871959579169925
3920,15628.013726951507,55.986273048492876
3921,15632.50241619815,55.49758380185085
3922,15635.392606509664,56.60739349033611
3923,15639.912109201414,56.08789079858616
3924,15642.935638051984,57.064361948016085
3925,15646.841209093638,57.1587909063619
3926,15650.154290706107,57.84570929389338
3927,15655.312740718124,56.68725928187632
3928,15660.526993535485,55.47300646451549
3929,15664.5971675465,55.402832453499286
3930,15670.770491346473,53.229508653526864
3931,15674.231506579277,53.768493420722734
3932,15678.055038220109,53.944961779890946
3933,15681.796027754825,54.203972245175464
3934,15683.549222446056,56.450777553944135
3935,15686.581853817363,57.41814618263743
3936,15691.187615889927,56.81238411007325
3937,15693.631702272673,58.368297727327445
3938,15696.807411945465,59.19258805453501
3939,15700.544215848904,59.45578415109594
3940,15704.72307535403,59.27692464597021
3941,15707.340703538439,60.6592964615611
3942,15711.147873376713,60.852126623287404
3943,15715.26551512572,60.73448487427959
3944,15719.713689810058,60.286310189942014
3945,15723.799846658692,60.20015334130767
3946,15727.075745943666,60.924254056333666
3947,15729.977728576992,62.02227142300762
3948,15732.22157145853,63.77842854146911
3949,15736.607521708824,63.3924782911763
3950,15740.986963412071,63.01303658792858
3951,15744.45717707473,63.54282292527023
3952,15750.312991377494,61.687008622506255
3953,15754.848301625245,61.15169837475514
3954,15757.388666618228,62.611333381772056
3955,15761.518161611399,62.48183838860132
3956,15765.715969648372,62.284030351627734
3957,15770.164318727277,61.83568127272338
3958,15773.407193078427,62.592806921573356
3959,15777.283932815684,62.71606718431576
3960,15783.248495760956,60.75150423904415
3961,15787.35715304255,60.642846957449365
3962,15790.068322962994,61.93167703700601
3963,15793.631470934111,62.36852906588865
3964,15797.779263488146,62.22073651185383
3965,15802.10619838809,61.89380161191002
3966,15804.486829172234,63.51317082776586
3967,15810.443280504613,61.55671949538737
3968,15814.24219059292,61.75780940707955
3969,15818.22180800791,61.7781919920908
3970,15822.301397318159,61.698602681841294
3971,15827.06829366233,60.93170633766931
3972,15830.916741321837,61.083258678163475
3973,15835.893578653673,60.1064213463269
3974,15838.48093257737,61.51906742263054
3975,15842.166797283175,61.833202716825326
3976,15844.587828208407,63.41217179159321
3977,15849.455542317624,62.54445768237565
3978,15853.105689027354,62.89431097264605
3979,15855.621663324797,64.37833667520317
3980,15858.987818395892,65.01218160410826
3981,15862.734240385738,65.2657596142617
3982,15868.561809759776,63.438190240223776
3983,15871.247270586993,64.75272941300682
3984,15874.48840395213,65.51159604787063
3985,15878.334695506499,65.66530449350103
3986,15882.886494323342,65.11350567665795
3987,15887.834253788815,64.16574621118525
3988,15890.47970620115,65.52029379885062
3989,15893.196313727387,66.80368627261305
3990,15898.097846171117,65.90215382888346
3991,15902.343129418528,65.6568705814716
3992,15904.514150539278,67.48584946072151
3993,15906.92067208137,69.07932791862913
3994,15912.758642234548,67.24135776545154
3995,15917.21651139272,66.78348860727965
3996,15921.52744579929,66.47255420071087
3997,15926.383830338928,65.61616966107249
3998,15928.981535153,67.01846484700036
3999,15931.477227682053,68.52277231794687
4000,15935.682613586647,68.31738641335323
4001,15939.888456014292,68.11154398570761
4002,15942.110280919649,69.88971908035091
4003,15946.513899579053,69.48610042094697
4004,15949.955205292827,70.04479470717342
4005,15953.098456145644,70.90154385435562
4006,15957.562505283158,70.43749471684168
4007,15962.350052980462,69.64994701953765
4008,15966.04622316423,69.95377683576953
4009,15970.141495388392,69.85850461160771
4010,15975.086428324512,68.91357167548813
4011,15979.745194911924,68.25480508807595
4012,15984.680972583066,67.31902741693375
4013,15988.766243260108,67.23375673989176
4014,15993.264370660781,66.73562933921858
4015,15996.778659481726,67.22134051827379
4016,15999.188783382264,68.81121661773614
4017,16005.057127064842,66.94287293515845
4018,16011.26703224007,64.73296775993003
4019,16014.951260467562,65.04873953243805
4020,16019.497065127065,64.50293487293493
4021,16023.032765803604,64.96723419639602
4022,16026.901697929496,65.09830207050436
4023,16031.717196631264,64.2828033687365
4024,16035.72449879225,64.2755012077505
4025,16037.792281733628,66.20771826637247
4026,16041.419269725524,66.58073027447608
4027,16047.153558857326,64.84644114267394
4028,16050.325617041573,65.67438295842658
4029,16056.157727638483,63.842272361516734
4030,16060.65644997422,63.34355002578013
4031,16063.976323425637,64.02367657436298
4032,16066.165727322614,65.83427267738625
4033,16070.733196196734,65.26680380326616
4034,16075.106967297095,64.89303270290475
4035,16078.600221599374,65.39977840062602
4036,16083.974402705726,64.02559729427412
4037,16088.305927016283,63.69407298371698
4038,16090.854581185098,65.14541881490186
4039,16095.808498424063,64.19150157593685
4040,16099.563300939233,64.43669906076684
4041,16105.261214701082,62.73878529891772
4042,16109.133249107552,62.86675089244818
4043,16111.616044513179,64.38395548682092
4044,16115.537329208033,64.46267079196696
4045,16120.955004215302,63.044995784697676
4046,16123.154460447642,64.84553955235788
4047,16126.068791574326,65.93120842567441
4048,16130.00524646554,65.99475353445996
4049,16133.77672845513,66.22327154486993
4050,16139.76234686853,64.23765313146941
4051,16143.183044564526,64.81695543547357
4052,16146.260767376843,65.73923262315657
4053,16150.526726144228,65.47327385577228
4054,16154.893524431696,65.10647556830372
4055,16158.91934047136,65.08065952863944
4056,16165.203013756083,62.79698624391676
4057,16169.590227169045,62.40977283095526
4058,16174.019926119552,61.98007388044789
4059,16180.022826760258,59.977173239742115
4060,16183.771427773514,60.228572226485994
4061,16188.988603339256,59.01139666074414
4062,16192.063372190092,59.936627809907804
4063,16195.343676313392,60.65632368660772
4064,16196.662382855304,63.337617144696196
4065,16202.088727990007,61.9112720099929
4066,16207.679490168153,60.32050983184672
4067,16212.393607018634,59.6063929813663
4068,16217.514725800875,58.48527419912534
4069,16220.490307664377,59.509692335623185
4070,16226.406616626296,57.593383373703546
4071,16229.650237308397,58.349762691603246
4072,16235.89261964316,56.10738035683971
4073,16241.883618570586,54.116381429414105
4074,16247.700793447486,52.29920655251408
4075,16251.185518412136,52.814481587864066
4076,16255.22197345222,52.77802654777952
4077,16259.628081255903,52.37191874409655
4078,16264.928744525263,51.07125547473697
4079,16267.83016056951,52.169839430489446
4080,16270.521833296203,53.47816670379689
4081,16273.94248485244,54.05751514756048
4082,16277.263848234434,54.73615176556632
4083,16280.315012276556,55.684987723443555
4084,16284.489468011145,55.51053198885529
4085,16289.788719566672,54.211280433328284
4086,16293.479736645379,54.52026335462142
4087,16297.124994664255,54.8750053357453
4088,16301.76701700023,54.232982999770684
4089,16305.28621007671,54.71378992328937
4090,16308.976636021922,55.02336397807812
4091,16313.479648427892,54.52035157210776
4092,16316.52052737551,55.47947262449088
4093,16318.457870941606,57.542129058394494
4094,16322.897176146762,57.10282385323808
4095,16326.445756258336,57.55424374166432
4096,16330.316865973311,57.683134026689004
4097,16335.298232424295,56.70176757570516
4098,16340.385236295906,55.614763704094
4099,16345.850581089166,54.149418910834356
4100,16349.763464691512,54.23653530848787
4101,16353.183235292548,54.81676470745151
4102,16358.170577372717,53.82942262728284
4103,16361.511555179937,54.488444820062796
4104,16365.335974549302,54.66402545069832
4105,16370.009104328823,53.990895671176986
4106,16372.659532155827,55.34046784417296
4107,16376.915035848797,55.08496415120317
4108,16379.661810925487,56.33818907451314
4109,16383.506356292302,56.49364370769763
4110,16388.141222670845,55.85877732915469
4111,16392.269272042733,55.730727957266936
4112,16396.406039272315,55.593960727685044
4113,16399.866175527135,56.133824472864944
4114,16403.43263285264,56.56736714735962
4115,16408.440990215768,55.55900978423233
4116,16413.146238094472,54.85376190552779
4117,16415.657542996913,56.342457003087475
4118,16418.40796176231,57.59203823768985
4119,16423.320111421177,56.67988857882301
4120,16427.418957250597,56.58104274940342
4121,16432.70156115995,55.29843884005095
4122,16436.942682549663,55.057317450336996
4123,16440.569026916983,55.43097308301731
4124,16444.287671707967,55.71232829203291
4125,16446.36195214107,57.638047858930804
4126,16450.60958171597,57.3904182840306
4127,16456.200096997898,55.79990300210193
4128,16459.843692737853,56.15630726214658
4129,16462.41090991419,57.58909008581031
4130,16468.599096561727,55.40090343827251
4131,16472.815488327364,55.18451167263629
4132,16477.69357482177,54.30642517823071
4133,16482.36146148669,53.63853851331078
4134,16485.330484772847,54.66951522715317
4135,16489.635279434755,54.36472056524508
4136,16493.884722360617,54.11527763938284
4137,16497.766737240952,54.23326275904765
4138,16500.56688370757,55.433116292431805
4139,16503.826423875602,56.173576124398096
4140,16510.07324680867,53.92675319132832
4141,16514.29097832121,53.70902167879103
4142,16518.59071016469,53.4092898353083
4143,16522.041342187633,53.958657812367164
4144,16525.18426287179,54.81573712821046
4145,16528.647357916077,55.35264208392255
4146,16531.791952037474,56.2080479625256
4147,16535.585406807673,56.41459319232672
4148,16540.43452444367,55.56547555633006
4149,16543.891249820965,56.10875017903527
